    Object      Image   Exp_time               RA              DEC             time       filter
130281 1757581p 287 21.511983527 11.4944170498 56982.3732398 r.MP9601
130281 1778097p 387 25.8811478053 13.9246744521 57046.2562031 r.MP9601
130281 1778106p 387 25.8966102651 13.9307864568 57046.3218843 r.MP9601
130283 1757796p 500 46.3214393315 17.1930652518 56984.3973795 r.MP9601
130301 1650822p 287 17.3770254994 6.83450663495 56534.4798507 r.MP9601
130301 1651035p 287 17.3159343911 6.78976246724 56535.4634233 r.MP9601
130301 1651051p 287 17.3116446894 6.78670229787 56535.5289984 r.MP9601
130301 1651682p 287 17.0118688687 6.58445301846 56539.4431977 r.MP9601
130301 1651699p 287 17.0052860193 6.58023084337 56539.5180737 r.MP9601
130301 1657310p 287 12.8925124932 4.3051041256 56567.4098424 r.MP9601
130301 1657311p 287 12.8915458977 4.30459905768 56567.4150672 r.MP9601
