eccentricity	inclination	objectname	semimajor_axis
0.1603862	2.16607294312	2688	3.1572704
0.0772985	10.5074515346	2690	3.0346698
0.0516683	2.37998328244	2700	2.907027
0.067953	10.0316583958	2706	3.0187078
0.1654785	1.5859491555	2708	3.0848445
0.168282	2.65338768665	2710	2.424496
0.0660065	9.68937577874	2711	3.0067592
0.0448749	2.12683217783	2713	2.8545827
0.1499034	1.26635701661	2718	3.1126593
0.1629963	1.09045607977	2721	3.2186806
0.1626397	0.97603497296	2722	3.2046965
0.1596403	1.61792123733	2723	3.1253178
0.0484344	2.11224041882	2726	2.8593244
0.0462942	2.28469593712	2729	2.8880989
0.0667429	9.73306533923	2740	3.0022453
0.045429	2.18174315766	2742	2.9097941
0.1473853	13.2308532349	2743	2.6540685
0.1480278	1.33941656974	2749	3.1869463
0.181915	2.34234810878	2751	2.4072216
0.0769869	9.9872311149	2752	3.024285
0.1736419	1.44402943048	2757	3.1743478
0.0649814	9.95764344619	2767	3.0216467
0.1436769	5.31969759088	2768	2.2342095
0.1515714	1.3112825447	2769	3.143276
0.1688996	2.80783771744	2775	2.4215848
0.1541987	1.75382839071	2781	3.1536664
0.1931857	3.79627903792	2782	2.6809563
0.0414524	2.27013703911	2785	2.8733548
0.1486815	12.9716965844	2786	2.6062332
0.0658348	9.9888368144	2787	3.0199648
0.1731181	13.4045056298	2790	2.6526936
0.1476544	13.6599281136	2796	2.6430637
0.1039874	6.05630287403	2799	2.3882865
0.1524281	1.8048233061	2800	3.1463916
0.1356264	9.00977104042	2801	2.800798
0.1524004	1.67372743253	2803	3.1483432
0.0810998	9.95355979085	2804	3.0143725
0.1973429	7.829710353	2807	2.7955689
0.070481	9.84201191599	2808	3.0065856
0.1432361	2.62067152858	2809	2.428224
0.1592608	13.2949228499	2810	2.6066529
0.0456787	1.93180098505	2811	2.8651245
0.047542	2.08587239657	2814	2.8683704
0.1899796	2.21855991908	2818	2.3761584
0.1593846	13.6179674551	2822	2.5815194
0.0502316	14.936395268	2826	3.2254421
0.2427669	24.2044516096	2830	2.3777054
0.0486062	2.13037550198	2833	2.8757968
0.0818231	10.1291335498	2836	3.0009099
0.0485574	2.06445837912	2837	2.9036384
0.1419943	12.5715190757	2842	2.6176824
0.1567018	1.96975852007	2848	3.2132066
0.0480596	0.684374252753	2852	2.7852605
0.0466508	9.78552245201	2856	3.0282078
0.1494137	5.9437244541	2858	2.2667848
0.1585353	0.906170530033	2863	3.1743572
0.0816511	14.9348772099	2865	2.5605442
0.149182	13.2469985526	2869	2.6359118
0.1399157	9.4175937424	2875	2.7976497
0.174355	1.27094180283	2877	3.1121499
0.0611669	11.0535170716	2878	3.0451107
0.1638506	1.44824201201	2882	3.1661366
0.1487547	1.67783729767	2884	3.1153254
0.0835795	10.2934070747	2889	3.0218237
0.1562503	1.43193048114	2894	3.1142575
0.0882462	10.1585564856	2900	3.0239243
0.0419696	2.21769983795	2901	2.8642735
0.0972179	15.2430153518	2903	2.5619532
0.1288574	8.9199164888	2905	2.8038341
0.0595646	9.87638130597	2907	3.016918
0.0709038	10.2377936252	2909	3.0206992
0.1311811	9.06903470538	2911	2.7942034
0.1490685	12.8831358462	2915	2.5630101
0.1382582	1.3438066299	2918	3.1775524
0.1542044	1.42023852066	2919	3.1334115
0.1581133	1.18660020141	2921	3.2223024
0.044713	2.04450088932	2924	2.8876973
0.0805944	10.4427461898	2928	3.007375
0.0466181	4.34791953824	2930	2.780212
0.0474495	2.13950332606	2931	2.8750345
0.0614644	9.20146338645	2934	3.1666019
0.194599	7.85299535739	2940	2.7845161
0.1664425	1.41651888488	2946	2.4549407
0.0558546	2.17863547685	2953	2.828201
0.0748303	9.75004047108	2957	3.0220757
0.0458374	2.14216944069	2958	2.8735237
0.1387725	5.10948012496	2961	2.2681334
0.0874101	14.9469745332	2962	2.5678711
0.0465903	2.13108646121	2963	2.8707625
0.1595441	14.4213327905	2964	2.5935228
0.1158697	17.2312362293	2967	3.2104449
0.0459122	2.12429222717	2969	2.8452736
0.1339497	12.7071299943	2970	2.6386739
0.0940595	7.09940663657	2974	2.3122643
0.1348884	9.06753196221	2977	2.7846483
0.1503866	1.98862008373	2978	3.0999495
0.171863	7.35019923297	2980	2.5685832
0.1782041	1.44849992542	2981	3.1457532
0.0624133	9.63779965501	2982	2.999307
0.0401935	2.34429206131	2985	2.8478849
0.1481702	13.7892354659	2988	2.6075917
0.1522005	2.87347047027	2990	2.438822
0.1520325	13.4493035347	2993	2.5866311
0.0476322	4.34467873644	2996	2.7822805
0.1594833	2.75685312333	2998	2.4226045
0.1474045	6.11487410635	2999	2.2708104
0.0822043	10.4997421199	3003	3.0235082
0.1916867	2.47605716521	3005	2.3683405
0.1550044	2.98579096158	3006	2.4330005
0.1433982	1.23999465236	3008	3.1710654
0.1707511	1.10813508168	3010	3.214338
0.0524177	2.021642673	3016	2.8344832
0.1567573	12.8908061455	3017	2.6073592
0.0451187	2.08444478637	3019	2.8636016
0.0585262	21.9486823522	3025	3.2070519
0.1790537	2.47357967677	3027	2.6731051
0.0664257	9.63130815567	3028	3.0191601
0.045264	2.10338222733	3032	2.893561
0.1583548	13.3486274494	3041	2.5856728
0.1752264	2.66737720509	3048	2.3978212
0.1463599	1.25176025737	3049	3.1217813
0.1778388	1.51349505438	3054	3.1004867
0.1074687	15.0658314986	3055	2.5611802
0.1615331	2.0869216049	3061	3.0920016
0.0693995	10.131962225	3062	3.0184417
0.1525028	2.68030001357	3064	2.4552535
0.2000959	2.55388824133	3069	2.3520672
0.1258338	1.38595963648	3071	3.1954778
0.141828	5.51142290103	3072	2.2387425
0.1504868	13.1782279775	3080	2.6100471
0.0819316	10.0843029559	3088	3.0193356
0.0619721	9.24190982926	3090	3.1690581
0.1837627	2.66278284389	3091	2.3496471
0.1594129	14.01352897	3093	2.6767585
0.1069876	14.4175229269	3094	2.6482238
0.1640626	11.5401928439	3096	2.6677792
0.1398188	3.10534706069	3110	2.5615615
0.1857683	2.42928961246	3114	2.4185711
0.044486	2.10157619446	3117	2.8466409
0.0462578	5.39194211991	3124	2.7455814
0.0733647	10.1037115135	3126	3.0052898
0.1543218	1.66434986451	3128	3.1156726
0.1596708	3.28394059613	3130	2.4660474
0.0761042	1.91263622155	3131	2.9240529
0.0695153	10.1989730555	3140	3.0160373
0.0596616	2.01545661979	3143	2.846518
0.1582269	1.57799920075	3148	3.1085777
0.1421084	1.26666075845	3154	3.1028722
0.0977776	6.69108487279	3155	2.3426152
0.1182489	6.92656992981	3157	3.149109
0.0954864	14.8240108137	3158	2.549265
0.1021877	15.2897327721	3159	2.5697218
0.1782584	1.55901572559	3164	3.150983
0.0805988	10.4026595277	3168	2.9937274
0.0975077	1.98683711213	3170	2.9291388
0.1540741	1.3725084199	3174	3.1547935
0.1588631	2.02491630291	3179	3.0914579
0.1354317	13.2587653557	3182	2.6139242
0.1400188	1.23072203998	3186	3.1100983
0.0836957	10.0644067608	3190	2.9974221
0.0452846	2.09112417858	3191	2.8744644
0.0744554	10.0274399863	3194	3.0119846
0.0384669	2.01936661547	3195	2.9113361
0.1693547	11.6893981939	3205	2.6823726
0.0450409	2.15145214273	3207	2.9081805
0.1453988	1.54154557729	3208	3.1161441
0.1361444	1.18737386045	3213	3.1960951
0.0783786	10.332757573	3214	3.0134882
0.1111945	6.26906856765	3215	3.1265877
0.0490663	1.91312350722	3226	2.8737436
0.1563869	2.79494221543	3228	2.4629314
0.0660019	10.1319040216	3232	3.0228753
0.0819911	10.2410948734	3237	3.0152036
0.1661082	11.7224344847	3238	2.6658086
0.1540482	12.7456450292	3242	2.6799294
0.1065581	9.97170976139	3243	3.0377461
0.1433065	1.36297168504	3245	3.1294096
0.0714203	9.77809784112	3250	3.0161233
0.1513618	13.1760683594	3252	2.6637981
0.0530776	2.12811075502	3261	2.9045512
0.166104	0.84597427424	3264	3.151912
0.1067258	6.07591617971	3265	2.4108133
0.0996897	7.02501664052	3268	2.3467699
0.1302552	17.376308896	3269	2.7851373
0.1309527	1.4623298587	3274	3.148975
0.1459511	1.63171214686	3276	3.1217959
0.1384998	12.6131312658	3286	2.6364831
0.1466208	1.51834970598	3292	3.1680682
0.1686435	2.22266537993	3293	2.39782
0.1519407	13.3254919706	3296	2.6546972
0.1381821	1.24748497543	3297	3.143058
0.0466317	2.10709176805	3303	2.8970038
0.1476756	13.1794460811	3305	2.6033241
0.0842212	9.97875478181	3310	3.0099364
0.0856813	10.3240449475	3312	3.0046193
0.145579	12.2402222067	3313	2.6545432
0.0787363	10.4970791241	3318	3.0099346
0.1309553	5.11377145671	3319	3.1612838
0.2204913	23.6324087911	3322	2.3921047
0.0752641	10.6306710414	3328	3.0174271
0.0796556	10.4473488255	3329	2.9968049
0.1905396	10.4532682649	3330	3.1444875
0.0447539	2.13739910552	3334	2.8495791
0.1563031	14.0589808858	3335	2.6103833
0.0505199	2.14605681615	3337	2.8431909
0.0694926	3.37043687278	3349	2.7388918
0.0900291	10.5429418002	3357	3.0214636
0.1720706	1.6009263343	3358	3.1966855
0.0610886	9.92188701752	3366	3.005255
0.1138557	9.07524881826	3369	3.0447515
0.050278	1.98146527687	3374	2.9483313
0.0964186	7.07928522721	3376	2.348816
0.0472554	2.11655199696	3377	2.9138261
0.1461727	2.65053703341	3379	2.3547223
0.0503486	2.09507449344	3380	2.8426907
0.1895298	2.33114893035	3384	2.3847739
0.0523532	2.09268939649	3386	2.8378897
0.1379402	13.783383126	3387	2.6003677
0.2205736	23.159100373	3388	2.3632638
0.0718307	4.02398126023	3395	2.7922489
0.2443087	23.2846357033	3397	2.34932
0.2221047	23.383975673	3398	2.2873029
0.1468607	1.27766426034	3399	3.09688
0.1699901	11.7219429488	3407	2.6867769
0.1883716	2.12170067912	3408	2.371645
0.0465154	2.13858022078	3409	2.8557046
0.1596877	0.778627772605	3418	3.1525722
0.0899898	16.5420944414	3419	3.202759
0.132635	12.5856434501	3422	2.6912464
0.0788615	10.2987878502	3425	3.0002193
0.0763206	3.97421328813	3430	2.7590779
0.0390593	2.12595494835	3436	2.8635131
0.1819619	14.647373694	3438	3.0506464
0.1311944	4.93435935791	3439	2.7434924
0.1535423	1.65942608597	3441	3.1015877
0.1675549	11.7394632339	3445	2.6881165
0.1502721	0.87768534635	3449	3.0759593
0.0387825	5.31445538881	3450	2.7450678
0.0459612	2.11097332167	3457	2.8541977
0.1965148	1.2336562624	3460	3.1743314
0.14735	2.38754714111	3463	2.447409
0.162456	3.18596337567	3467	2.4101001
0.0524697	9.88552381864	3468	3.0198163
0.0810625	9.84188979764	3469	3.0199536
0.0717791	15.9212087202	3471	3.1936746
0.0942131	7.01239144427	3477	2.3455231
0.0831303	20.9905275467	3483	1.9326262
0.1711383	13.6568738193	3484	2.5906892
0.1485802	2.52525233381	3485	2.4401756
0.1756424	2.54912223707	3486	2.4311868
0.1356168	12.9579033792	3487	2.6071618
0.145422	13.6345279653	3488	2.6066771
0.0948971	6.02690153461	3489	2.4080623
0.1264851	6.14255722023	3490	2.4007831
0.0706956	3.6041553045	3491	2.7934593
0.1597676	13.2707034446	3492	2.6158829
0.0982095	6.61654518976	3494	2.3496839
0.1686924	1.47354059235	3495	3.1963202
0.0993318	6.86639221506	3498	2.3550299
0.1464352	1.66691206845	3499	3.1063762
0.1551317	1.56389913935	3502	3.1342741
0.1531594	12.3934808859	3503	2.6169225
0.174941	0.979748280298	3504	3.1066851
0.0790842	10.2953287697	3505	3.0106297
0.0684717	9.74452927196	3506	2.9990974
0.1595866	1.98285266488	3507	3.1407689
0.0460615	2.14404432409	3515	2.8449801
0.0445653	2.09705825473	3516	2.8822951
0.1549282	12.9208019181	3518	2.6757591
0.1722661	12.9412596547	3524	2.6146523
0.186795	2.25968385231	3530	2.4002019
0.1465861	5.56269549162	3533	2.2198816
0.103341	14.7684715325	3537	2.5884037
0.1502358	13.1304677903	3539	2.6583363
0.0651859	9.30251273513	3542	3.1740646
0.163333	1.20164934144	3543	3.1937948
0.0422748	2.14532291561	3545	2.8699395
0.1974768	10.1495285079	3556	3.1538183
0.0782938	10.162660196	3560	3.018575
0.132585	8.58122301681	3561	3.9623137
0.1983001	7.8459391578	3563	2.7948023
0.1566555	13.7024270095	3569	2.5912732
0.0795037	10.1891871538	3570	3.0214562
0.0588767	9.88992069006	3582	3.0021776
0.1698948	2.41661017987	3583	2.4329995
0.1519406	1.40029354788	3591	3.157038
0.0804367	14.8105987775	3594	2.5336225
0.168078	1.33957704177	3597	3.1519922
0.1428752	1.5483318645	3599	3.1667696
0.1716858	7.80973463779	3600	2.5659273
0.153883	1.48870039102	3601	3.2244916
0.1619574	11.5680706609	3604	2.6011258
0.1955716	7.90968066289	3611	2.7869374
0.1483352	2.47691740533	3612	2.439771
0.1155722	6.69987094229	3613	2.3699701
0.1527265	1.36393452675	3615	3.1597405
0.1403046	12.0209480588	3616	2.601884
0.0801517	10.1496507419	3620	2.9921825
0.1604729	2.63910580773	3621	3.0980901
0.0501844	2.0582606947	3623	2.8524451
0.137284	5.24332465224	3626	3.1534525
0.0934157	6.37599689214	3629	2.4027965
0.193417	7.9161363398	3630	2.7687477
0.0808533	10.052663984	3638	3.0150431
0.0850751	6.62929839253	3657	2.312609
0.0893097	2.07002542245	3661	2.930488
0.1446467	13.3003216226	3662	2.651919
0.1746766	1.86132867426	3663	3.1615796
0.1563419	1.29696635067	3666	3.1209371
0.1936771	17.3209164434	3667	3.0865721
0.0525548	5.48645883588	3670	2.7419691
0.0849262	6.75846417985	3697	2.367939
0.0740394	3.94238978301	3701	2.7985932
0.0908563	6.79308344692	3703	2.3316121
0.1468489	1.19335683102	3705	3.1212866
0.1597996	13.4267003119	3707	2.6148205
0.1657915	12.6684446203	3711	2.6571579
0.0792373	10.0125450761	3713	3.0196798
0.1635087	13.6714086048	3714	2.5633752
0.1986334	1.36448472218	3717	3.1633621
0.0932252	6.54259923412	3720	2.3195018
0.0894362	9.50153330452	3721	3.0202939
0.124016	8.97262815361	3724	2.7639237
0.1728622	11.4114830824	3725	2.682204
0.0459183	1.90598048638	3726	2.8662407
0.1568624	13.4213576147	3729	2.6253718
0.0770461	3.66696902863	3734	2.7468585
0.0779713	10.5377199875	3736	3.0188013
0.0840476	10.4610872249	3750	3.0196854
0.1468178	13.2428193848	3758	2.6292512
0.0429421	2.10548066814	3765	2.8433075
0.1471914	0.750091934868	3766	3.2116102
0.1467206	5.48624010993	3771	2.2249535
0.0626378	9.81079760706	3772	3.0221176
0.0854776	10.4186271614	3774	3.0052143
0.1944594	7.76022743039	3775	2.7874349
0.0464283	2.15721444139	3778	2.8714241
0.1389572	13.1869254879	3779	2.6360253
0.0411677	2.13672827833	3780	2.8699895
0.0430486	2.29997175721	3781	2.8443882
0.1077342	6.10391996463	3782	2.4154699
0.1570431	1.47097289379	3785	3.2202961
0.0948725	15.0985633478	3786	2.5503148
0.1263976	9.00655721504	3788	2.7923103
0.1514377	1.63166055974	3790	3.1604428
0.0460308	2.16143440729	3791	2.8833589
0.15471	1.37727107034	3797	3.2009796
0.1614295	1.24497482654	3799	3.1515186
0.0563646	2.16619908398	3804	2.8977916
0.1466629	12.9421885228	3805	2.6834447
0.1063194	10.7393781497	3811	2.5766214
0.1474079	1.04347112235	3814	3.1451072
0.1403705	8.7333694445	3815	2.5711417
0.1703923	12.8316656849	3816	2.6065696
0.1507456	2.91322139012	3818	2.3684783
0.0765003	10.5614344901	3820	3.0058728
0.0885804	4.77488884162	3827	2.7410652
0.1946183	7.77186783558	3829	2.7882215
0.0891354	10.7368180352	3830	3.0323796
0.1506878	1.34566925572	3832	3.1342719
0.1356252	12.558005958	3835	2.6725331
0.156202	2.48908126059	3852	3.1096663
0.0396336	2.12010103104	3856	2.8764944
0.1857544	2.42912330525	3857	2.3925475
0.1287438	1.84410801969	3859	3.2101986
0.1246013	9.21047752676	3860	2.8058385
0.1632091	12.8516048595	3870	2.6229915
0.0959986	16.6943280759	3871	3.195077
0.0823561	9.97134326161	3876	3.01945
0.1596481	14.6010149254	3877	2.6104983
0.1463795	1.95203801764	3878	3.1076561
0.080599	20.6620394284	3880	1.9472896
0.1537678	3.14189303995	3881	2.4478252
0.1474187	1.63313939101	3884	3.1173034
0.0784055	10.0964368046	3887	2.9963171
0.2270853	23.8651362527	3888	2.3935598
0.1778627	2.46498879203	3889	2.675115
0.1863603	2.48561159692	3891	2.4050425
0.161943	13.5497567296	3892	2.6058303
0.1395996	12.6400172275	3894	2.6257795
0.2247258	23.0236903212	3895	2.3509799
0.0782821	10.5308898037	3896	3.0056571
0.13644	1.32200541616	3898	3.1079657
0.1449938	1.62136608995	3899	3.198442
0.0933461	16.6972950226	3902	3.2132503
0.0861055	2.08371664834	3903	2.9296859
0.1449034	13.5228008572	3909	2.6113006
0.1360932	9.04265348283	3910	2.7944326
0.0581327	11.1591317057	3911	3.038321
0.084943	10.2593484269	3914	3.0141663
0.1958636	2.87395236081	3923	3.9660853
0.1544463	1.27389326326	3930	3.131831
0.12526	1.45219668752	3933	3.2267096
0.1480671	13.0074942866	3934	2.594441
0.1224719	6.38700285094	3936	2.4276408
0.0490805	9.12088610633	3937	3.0660728
0.043314	2.01123704555	3941	2.9280804
0.1441454	5.96753330713	3943	2.2734542
0.1088608	6.75872958479	3944	2.3684942
0.1573112	1.84733544655	3946	3.0892072
0.0847848	10.1525436262	3950	2.9942177
0.1762368	2.76015145257	3952	2.3853292
0.080067	10.1611118395	3955	3.0190434
0.1465937	13.3980620163	3961	2.6216688
0.160748	1.50312665539	3962	3.1905477
0.1731274	2.41077229011	3963	2.4391664
0.1329706	9.04265928451	3964	2.7570092
0.1466419	13.6840867361	3965	2.6495677
0.0829306	16.2498022187	3967	3.2341311
0.0909857	6.67790318047	3968	2.3215102
0.0833282	14.8896013103	3970	2.5567655
0.1590804	12.9525180044	3974	2.6002041
0.0627675	1.99540227304	3975	2.8988277
0.1460457	13.4057130903	3977	2.6412213
0.1462578	1.25468304126	3980	3.1285155
0.1579182	1.31355778402	3981	3.1646136
0.1235729	15.0690237597	3985	2.8515772
0.0654621	10.1856011995	3992	3.0169995
0.1482845	2.64201379143	3997	2.4250444
0.1249145	4.84556574891	4001	2.2871383
0.1570458	1.28418614983	4009	3.134733
0.1561726	1.44280291161	4013	3.1419712
0.1969882	4.39533797514	4018	2.5795004
0.1468799	2.64023573353	4026	2.4431317
0.1985565	2.13634412956	4027	2.3594015
0.0712032	20.6237788013	4031	1.9341921
0.0991671	6.31909713432	4038	2.3661526
0.0760644	10.0789025218	4041	3.0127454
0.1464583	2.64027014753	4042	2.422589
0.0576043	9.54980016394	4044	3.0403301
0.0726002	3.81576820904	4051	2.7895574
0.0749208	10.340293956	4052	3.0242186
0.1459574	12.3507367912	4056	2.6464801
0.078012	9.92392282443	4058	3.0120198
0.0838096	10.2794896935	4059	3.0179172
0.150014	1.85115906641	4061	3.1121388
0.1455465	1.46165927978	4073	3.180673
0.0672625	9.97725966565	4074	3.0234201
0.0500632	2.06047947442	4076	2.8514858
0.0728276	10.3674998241	4077	3.019152
0.0946286	10.4325041131	4078	3.0170174
0.1359389	1.4061566644	4079	3.1834876
0.0359248	2.07491021808	4084	2.9093602
0.1464132	13.315482396	4085	2.6060548
0.2048878	2.14904402437	4090	2.3573621
0.0579351	10.6109791743	4093	3.0178027
0.1243059	8.95691477761	4096	2.809678
0.150447	1.6957614551	4098	3.2059446
0.0935291	15.0141270903	4099	2.5719002
0.0712903	9.78123162298	4100	3.0099202
0.0862169	9.83950559125	4102	3.0181661
0.0856095	14.9996532866	4104	2.5440421
0.147607	6.08945692219	4113	2.2608573
0.0628916	10.0090425442	4115	3.00198
0.0786097	10.0679215302	4118	3.0186596
0.2224483	23.4213722327	4121	2.3742225
0.0494866	2.03227196132	4123	2.8336752
0.0475453	4.37254204331	4124	2.7865221
0.1515192	1.89962861154	4126	3.1950863
0.1519726	13.6305719672	4128	2.5535429
0.072535	9.60304223909	4130	3.054352
0.1484749	12.9266274993	4133	2.5827363
0.1958325	7.8538108767	4135	2.7895529
0.1479132	0.936260433387	4139	3.1460569
0.1562961	0.838204127338	4143	3.0893971
0.1022853	6.48295328682	4147	2.3619636
0.1458829	12.641949086	4149	2.6647764
0.1750803	0.634449132107	4151	3.1396618
0.1662685	0.809599116508	4153	3.1516301
0.166247	11.6005251775	4157	2.673762
0.0837422	10.1979251754	4163	3.0223613
0.1548714	13.4115561067	4164	2.6357751
0.0796237	14.838069748	4167	2.5831897
0.0784197	10.0377271833	4170	3.0215401
0.1310429	1.36446179737	4174	3.1848104
0.1477003	1.49570431046	4176	3.1065431
0.1916448	1.27575010612	4178	3.2016341
0.131187	8.99499580147	4182	2.799365
0.126592	13.5233076513	4190	2.6128051
0.1486785	12.6917655529	4191	2.6320476
0.1618306	1.55682048577	4192	3.1905039
0.1458161	0.99439525508	4193	3.1472527
0.0409187	2.19266022755	4195	2.8347819
0.1419109	1.18749993824	4198	3.126678
0.0942708	9.57114712458	4202	3.0205533
0.1323925	28.9046675111	4203	2.6051213
0.0396172	2.2545117603	4206	2.8620229
0.0742929	10.2209269373	4207	3.0196371
0.0812863	10.0407005234	4210	2.9884696
0.1588174	1.2026063916	4211	3.2144382
0.1474236	2.57011917089	4219	2.4690507
0.1963742	7.78922784737	4220	2.8016828
0.0699695	10.5307441103	4223	3.0080151
0.1913167	2.11541676645	4227	2.395117
0.1966034	2.8529616264	4230	3.9661195
0.1518894	1.48738787504	4234	3.2259011
0.0775513	2.13551276313	4240	2.9375653
0.0383158	2.07398715108	4241	2.9471216
0.1784687	1.19386687413	4242	3.1130176
0.087463	9.37116885243	4243	3.0285766
0.188464	1.13675408582	4247	3.2014413
0.1886617	2.53528314531	4251	2.4033825
0.1682898	13.2732347715	4252	2.6533204
0.1552326	13.4622938416	4254	2.6159126
0.1970136	2.84050160693	4255	3.9661423
0.0491161	2.11349605005	4259	2.891883
0.0478785	2.12585174491	4260	2.8448159
0.0732394	3.74601347174	4261	2.7935035
0.0851691	10.4777104528	4271	3.0148158
0.1891882	2.29877331047	4273	2.3946441
0.1398578	13.5533577562	4275	2.6560698
0.1472714	5.36430127698	4278	2.266854
0.2060098	5.05526569951	4279	2.3644575
0.2219083	22.957529691	4283	2.3531936
0.1772256	13.007041491	4285	2.6448747
0.0441419	2.11015343583	4286	2.9175142
0.1428725	13.0136864956	4288	2.6286361
0.0695934	9.56383183394	4290	3.0252662
0.1486615	5.65704369928	4296	2.2488924
0.1511697	1.67323447857	4301	3.1059003
